ymd,jyo,racenum,age,joken,track,kyori,baba,tosu,tan,fuk1,fuk2,fuk3,umaren,umatan,3renpuku,3rentan,wide1,wide2,wide3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,winrate,topodds
20251206,7,5,0,703,11,2000,1,14,650,190,110,130,630,1570,620,4660,290,440,190,2,3,6,11,8,10,1,4,7,13,5,9,14,12,0,0,0,0,0.233,1.9,
20251206,7,6,2,5,23,1900,1,16,2380,530,140,130,6000,10690,6350,51610,1540,1350,280,3,4,5,6,9,2,8,15,1,7,11,13,14,10,12,16,0,0,0.215,3.1,
20251206,7,8,2,5,11,2000,1,18,420,200,240,260,2010,3660,6660,33620,800,1240,1180,11,4,8,15,5,1,2,3,7,10,17,6,12,13,9,14,18,16,0.118,14.0,
20251206,7,9,0,5,11,1600,1,8,550,140,140,110,1540,3010,900,8800,410,260,220,6,3,2,4,1,7,8,5,0,0,0,0,0,0,0,0,0,0,0.257,6.2,
20251206,7,10,2,10,23,1200,1,13,130,110,180,120,860,940,1040,3960,270,160,490,1,3,5,2,10,6,4,8,12,7,9,11,13,0,0,0,0,0,0.325,1.3,
20251206,7,11,2,16,11,1400,1,12,360,140,350,150,3450,5500,2920,19350,1060,280,710,1,3,6,12,10,11,7,5,4,2,8,9,0,0,0,0,0,0,0.229,3.6,
20251206,7,12,2,5,11,1600,1,16,1410,400,1430,760,30310,50100,129810,938650,7290,4050,10390,5,6,7,1,15,10,13,2,9,12,8,4,3,14,11,16,0,0,0.223,2.5,
20251206,9,4,0,703,18,1800,1,9,140,100,130,120,280,400,510,1210,150,160,450,1,4,7,3,2,5,6,9,8,0,0,0,0,0,0,0,0,0,0.333,1.4,
20251206,9,7,2,5,24,1800,1,14,7650,1590,530,320,43660,98020,70000,623790,12090,7020,1750,8,14,4,5,7,6,10,9,3,2,11,12,1,13,0,0,0,0,0.262,2.2,
20251206,9,8,2,10,24,1400,1,16,3640,960,400,270,30250,85270,70180,856350,10960,4720,2090,4,3,13,6,5,16,7,10,1,14,2,8,11,12,9,15,0,0,0.160,15.7,
20251206,9,10,2,16,24,1200,1,16,880,260,180,270,1870,4020,4170,26190,700,1590,530,2,8,1,3,7,16,5,9,4,6,10,15,13,12,14,11,0,0,0.294,4.0,
20251206,9,11,2,999,18,1800,1,14,430,200,400,260,3540,5960,9440,48840,1230,670,1490,4,10,2,8,13,5,9,1,6,14,3,7,12,11,0,0,0,0,0.228,2.6,
20251206,9,12,2,5,18,1600,1,15,280,120,130,180,560,1000,1200,4490,240,380,420,1,3,5,6,2,13,11,9,7,8,4,14,10,15,12,0,0,0,0.233,2.8,
20251206,6,10,2,10,24,1800,1,12,280,140,170,400,520,850,2420,7040,260,990,1100,1,4,6,2,7,9,10,3,5,11,8,12,0,0,0,0,0,0,0.380,2.8,
20251206,7,3,2,5,23,1800,1,15,3150,640,440,210,16350,30750,36020,280200,4830,2960,1890,7,13,11,9,5,3,8,1,2,14,12,10,15,6,4,0,0,0,0.208,2.4,
20251206,7,7,2,5,23,1800,1,16,200,110,290,180,1550,2190,2400,9070,660,290,1060,1,8,2,15,3,7,5,13,4,12,9,10,11,16,6,14,0,0,0.359,2.0,
20251206,9,1,0,703,24,1200,1,16,2380,1270,510,400,7460,19750,10140,103900,1820,1120,820,4,3,1,2,6,13,7,14,15,16,10,5,8,12,11,9,0,0,0.348,1.6,
20251206,9,3,0,703,18,1600,1,17,890,180,140,110,1780,3850,1020,10160,500,340,190,9,3,13,8,2,1,7,16,4,6,5,15,12,14,17,11,10,0,0.153,9.8,
20251206,9,9,0,5,17,1200,1,8,210,110,110,110,290,570,330,1240,130,170,200,3,4,2,1,6,7,5,8,0,0,0,0,0,0,0,0,0,0,0.273,3.8,
20251206,6,7,2,5,24,1200,1,16,1520,200,110,220,870,3710,1970,20710,330,980,320,2,15,16,13,1,3,5,4,6,7,14,9,11,8,10,12,0,0,0.344,1.5,
20251206,6,3,0,703,18,1600,1,15,590,340,330,810,1490,3080,6190,28780,540,1290,1330,2,6,4,5,1,8,9,3,7,11,15,10,13,14,12,0,0,0,0.252,6.0,
20251206,6,2,0,703,24,1800,1,13,810,230,310,440,3280,7370,12250,68050,1050,1510,1620,6,5,1,3,9,7,2,4,11,8,13,12,10,0,0,0,0,0,0.203,9.6,
20251206,6,1,0,703,24,1200,1,15,170,110,240,690,720,1010,6870,21570,290,1530,3500,1,9,5,8,14,4,10,12,2,3,6,7,11,13,0,0,0,0,0.262,1.7,
20251206,6,9,0,5,17,2000,1,11,690,240,190,380,1730,3780,10340,45130,680,1590,1170,8,0,4,7,2,1,3,5,9,6,10,0,0,0,0,0,0,0,0.177,2.5,
20251207,9,2,0,703,24,1400,1,16,250,120,210,180,1200,2060,2060,8000,500,350,630,3,1,7,5,2,9,8,13,11,4,6,16,15,12,14,10,0,0,0.218,9.1,
20251207,6,8,2,10,24,1200,1,16,270,150,180,220,710,1160,2360,8110,320,540,890,1,3,6,15,8,2,12,5,14,4,11,13,10,16,9,7,0,0,0.313,2.7,
20251207,6,7,2,10,17,2500,1,11,290,160,130,490,450,880,4880,15600,280,2230,1300,1,2,6,11,3,5,8,10,9,4,7,0,0,0,0,0,0,0,0.345,2.9,
20251207,7,3,2,5,23,1800,1,14,360,160,300,150,3310,4730,3090,16890,1070,360,620,1,3,8,4,2,12,6,5,7,9,14,10,11,13,0,0,0,0,0.284,3.6,
20251207,7,2,2,5,23,1400,1,16,1550,430,260,370,3420,7960,13000,95690,1040,2360,980,4,2,6,8,7,11,9,5,1,3,15,12,16,10,13,14,0,0,0.241,2.0,
20251207,6,2,0,703,17,1800,1,16,520,160,190,220,1300,2150,3410,17580,510,590,950,4,1,3,8,9,2,14,6,5,11,16,7,13,15,10,12,0,0,0.247,5.1,
20251207,7,6,2,5,23,1400,1,16,550,210,200,930,1750,3420,31610,127310,640,5260,3690,2,5,1,9,6,3,4,8,13,14,10,11,12,15,7,16,0,0,0.191,5.0,
20251207,7,7,2,5,23,1200,1,14,740,290,540,590,4080,9890,21180,103400,1760,2040,3770,8,6,5,4,3,1,2,11,9,14,13,10,12,7,0,0,0,0,0.228,5.0,
20251207,7,8,2,5,11,1400,1,18,2260,650,320,570,14330,28470,78470,442000,4240,6140,3300,9,6,5,4,3,18,2,14,15,8,12,1,13,7,11,10,16,17,0.189,3.0,
20251207,7,9,2,10,23,1800,1,16,2550,560,280,240,8520,22020,13210,110090,2400,1990,840,11,2,6,3,14,13,1,8,16,7,4,5,10,12,9,15,0,0,0.250,4.6,
20251207,7,12,2,5,11,2200,1,10,660,240,550,250,7860,12750,12780,94060,2090,740,2090,4,3,5,8,1,6,2,7,10,9,0,0,0,0,0,0,0,0,0.224,4.5,
20251207,9,1,0,703,24,1800,1,10,590,150,110,240,410,1070,1450,8100,220,600,390,6,2,4,8,10,9,7,1,3,5,0,0,0,0,0,0,0,0,0.274,4.0,
20251207,6,9,2,16,18,1200,1,12,1070,260,140,210,1470,4190,3840,23320,630,1440,440,3,8,2,4,7,11,9,1,5,6,12,10,0,0,0,0,0,0,0.188,10.6,
20251207,9,3,0,703,17,1400,1,18,620,240,160,440,890,1890,5090,24570,530,2010,1420,13,5,2,7,3,18,8,11,1,12,10,9,6,4,17,15,16,14,0.156,3.7,
20251207,9,4,0,703,17,2000,1,8,770,190,260,120,4030,6540,3260,22890,970,400,520,4,3,5,6,1,2,7,8,0,0,0,0,0,0,0,0,0,0,0.232,2.6,
20251207,7,4,0,703,11,1600,1,14,250,140,180,390,720,1210,3280,9550,310,800,1070,1,7,2,6,5,8,13,9,3,4,10,12,11,14,0,0,0,0,0.311,2.5,
20251207,9,9,2,10,24,1800,1,13,460,230,380,810,2760,5200,20050,79180,890,2150,4450,1,5,12,10,6,3,2,4,13,11,7,9,8,0,0,0,0,0,0.217,4.6,
20251207,9,10,2,16,18,1800,1,18,800,330,300,470,4750,8020,30250,125540,2080,2990,2380,16,3,2,7,13,10,12,1,9,4,5,6,14,11,8,15,17,18,0.152,15.8,
20251207,9,11,2,999,24,1200,1,16,340,160,290,290,1700,2930,6620,23870,720,720,2320,1,3,12,8,7,13,16,6,10,4,9,11,14,15,5,2,0,0,0.221,3.4,
20251207,9,12,2,10,17,1400,1,17,400,200,1370,350,18220,27590,46540,276440,6410,1190,5920,15,1,16,6,3,14,9,7,10,13,17,11,2,8,4,12,5,0,0.174,10.8,
20251207,9,8,2,10,18,1800,1,8,800,200,160,360,1340,3500,4420,30180,410,1440,560,2,6,1,4,3,7,5,8,0,0,0,0,0,0,0,0,0,0,0.261,2.9,
20251207,6,12,2,5,24,1800,1,16,160,110,170,250,440,580,1430,4030,240,390,770,1,16,5,2,6,4,12,7,3,8,9,11,15,14,10,13,0,0,0.435,1.6,
20251207,6,11,2,999,18,1200,1,16,420,180,270,140,2460,4150,3080,19770,720,420,890,5,2,3,1,4,8,10,13,7,11,6,9,16,15,14,12,0,0,0.174,4.0,
20251207,6,10,2,16,24,1800,1,16,250,120,290,340,1510,2860,5180,25000,660,660,1930,8,1,2,4,9,13,10,12,3,15,7,14,6,5,11,16,0,0,0.338,4.6,
20251207,7,10,2,10,11,1600,1,13,450,190,280,160,2190,3790,4260,21870,900,550,780,2,7,1,12,4,3,5,6,8,11,9,13,10,0,0,0,0,0,0.168,9.3,
20251207,7,11,2,999,23,1800,1,16,730,250,230,320,2300,4160,8700,36790,910,1680,1010,13,2,1,8,7,11,15,6,4,3,5,12,9,10,16,14,0,0,0.239,2.2,
20251207,9,7,2,5,24,1200,1,11,290,130,150,190,590,930,1410,6260,260,350,540,11,1,8,10,6,2,9,7,4,3,5,0,0,0,0,0,0,0,0.197,19.5,
20251213,6,11,2,16,17,1800,1,16,2900,660,320,180,12520,30120,14210,158580,3110,2040,820,3,7,2,5,11,13,15,16,8,4,1,12,10,6,14,9,0,0,0.169,3.2,
20251213,7,11,2,999,11,2000,1,18,540,180,380,320,3040,5970,11540,55460,850,830,2560,4,7,6,1,8,2,3,5,14,16,13,17,10,9,11,12,0,15,0.194,5.0,
20251213,7,6,2,5,23,1800,1,16,3290,760,160,150,4310,9610,8030,58640,1900,2100,340,13,2,3,10,6,8,5,9,7,15,16,4,1,11,14,12,0,0,0.142,7.6,
20251213,7,2,2,5,23,1200,1,16,2050,450,160,480,2860,7470,13270,90910,980,2760,1210,2,1,11,7,8,10,6,12,14,9,13,3,4,16,15,5,0,0,0.177,3.2,
20251213,6,9,0,5,18,1200,1,13,1050,290,200,180,3620,8360,5700,44120,1200,970,630,4,1,8,5,3,10,2,9,11,13,7,6,12,0,0,0,0,0,0.212,17.0,
20251213,6,8,2,10,24,1800,1,15,330,150,340,130,3150,4370,2250,15320,780,230,870,1,3,2,11,9,5,10,13,0,14,7,6,4,12,8,0,0,0,0.206,3.3,
20251213,9,12,2,10,18,1800,1,10,740,450,360,670,1670,4170,4910,25350,470,900,790,4,2,5,3,7,1,10,8,9,6,0,0,0,0,0,0,0,0,0.339,1.7,
20251213,9,11,2,999,18,1600,1,13,230,120,140,370,460,820,2480,7460,210,890,970,4,2,1,8,12,11,13,9,6,3,7,5,10,0,0,0,0,0,0.243,5.7,
20251213,9,10,2,10,24,2000,1,14,4010,680,140,160,4760,14730,4690,62020,1540,1470,300,7,2,3,4,6,9,8,13,1,5,11,14,10,12,0,0,0,0,0.284,4.2,
20251213,9,9,0,5,17,2000,1,9,750,160,110,110,630,1760,630,5110,250,360,170,1,4,5,2,3,8,9,6,7,0,0,0,0,0,0,0,0,0,0.323,7.5,
20251213,9,8,2,5,24,1400,1,16,270,120,130,150,480,990,760,3470,170,270,290,2,3,0,1,4,9,8,15,6,14,5,13,7,10,11,12,0,0,0.249,3.1,
20251213,9,3,0,703,17,1200,1,14,370,160,230,1040,1370,2690,17860,69580,620,2820,3530,10,9,8,1,11,12,14,3,7,5,2,13,6,4,0,0,0,0,0.192,7.6,
20251213,9,1,0,703,24,1400,1,15,370,190,190,1170,1170,2240,16070,53560,550,3170,3510,1,13,7,4,12,6,8,15,11,2,3,14,9,10,5,0,0,0,0.302,3.7,
20251213,6,3,0,703,18,1600,1,16,280,140,220,460,1540,2280,7140,22350,470,950,1970,4,1,3,6,11,15,2,7,5,16,12,10,9,8,14,13,0,0,0.226,2.2,
20251213,7,10,2,10,23,1800,1,16,460,190,290,550,2600,4660,11160,61190,810,1250,2850,4,1,2,14,6,3,7,12,10,9,11,15,5,13,16,8,0,0,0.189,2.1,
20251213,7,9,0,5,11,1400,1,11,5150,790,250,150,12290,38310,12500,204380,2610,2330,550,9,3,8,7,6,5,2,4,11,1,10,0,0,0,0,0,0,0,0.247,2.8,
20251213,7,8,2,5,23,1400,1,16,570,250,280,160,5140,6890,7220,39080,1600,830,830,3,4,2,13,14,8,1,10,11,6,9,5,7,16,12,15,0,0,0.246,4.3,
20251213,7,7,2,5,11,2200,1,18,290,130,160,470,850,1520,6930,22810,370,1180,1860,5,1,13,12,2,7,11,14,6,4,3,16,10,9,18,8,17,15,0.177,13.3,
20251213,7,4,0,703,11,1600,1,13,210,130,220,410,1050,1440,5260,16590,330,570,1880,4,1,3,5,12,2,7,11,6,9,13,10,8,0,0,0,0,0,0.233,3.4,
20251213,7,3,2,5,23,1900,1,12,160,110,180,240,510,660,1520,4250,250,400,1010,1,5,2,3,4,8,6,9,10,7,11,12,0,0,0,0,0,0,0.404,1.6,
20251213,7,1,0,703,23,1800,1,14,200,110,150,160,550,760,960,2800,250,290,460,4,3,1,2,5,11,6,7,9,8,12,10,13,14,0,0,0,0,0.372,3.7,
20251213,6,12,2,10,24,1200,1,13,170,110,210,1110,500,740,9340,22000,290,1820,6090,1,12,6,2,4,11,13,9,7,5,8,3,10,0,0,0,0,0,0.469,1.7,
20251213,7,12,2,5,11,1200,1,18,1400,470,4170,430,83760,143220,297370,2118230,21940,2110,22610,7,6,17,10,13,11,5,1,3,9,4,14,15,8,12,18,2,16,0.153,6.9,
20251213,9,7,0,703,17,2000,1,8,820,180,520,110,9010,19980,3140,49700,2060,270,690,3,7,5,4,1,6,2,8,0,0,0,0,0,0,0,0,0,0,0.276,1.5,
20251213,6,2,0,703,24,1800,1,16,280,130,240,150,1650,2440,1810,9000,620,290,790,1,3,5,9,4,11,13,12,2,10,16,6,15,7,8,14,0,0,0.223,2.8,
20251213,6,4,0,703,24,1800,1,16,370,170,280,260,2370,3590,6640,28240,850,770,1310,3,6,10,2,4,1,15,7,5,9,12,8,11,14,16,13,0,0,0.219,11.0,
20251213,6,7,2,5,24,1200,1,16,1370,380,280,230,5240,12260,10700,88800,2080,1650,810,2,3,8,5,16,1,9,4,6,7,13,11,10,12,14,15,0,0,0.200,11.2,
20251213,6,10,2,16,24,1200,1,15,2030,470,530,400,19570,35010,57600,475770,4510,2570,3960,8,13,5,4,3,15,10,1,6,9,7,14,11,2,12,0,0,0,0.231,2.3,
20251214,7,8,2,5,23,1400,2,16,500,210,160,800,690,1680,8370,39310,380,2510,1810,2,8,4,1,6,11,12,9,7,5,10,14,3,15,16,13,0,0,0.294,2.8,
20251214,7,10,2,10,11,2200,2,10,470,140,110,170,490,1560,1110,6920,190,530,310,2,9,8,3,4,5,1,6,7,10,0,0,0,0,0,0,0,0,0.330,1.7,
20251214,7,11,2,16,11,1200,2,10,1460,380,310,480,3870,9270,14370,101350,1180,1860,1430,6,8,2,4,9,1,5,3,7,10,0,0,0,0,0,0,0,0,0.240,1.9,
20251214,7,12,2,5,11,1600,2,16,660,230,170,610,1740,3410,13920,69480,650,2900,1880,5,2,1,9,13,4,12,6,3,14,7,11,8,10,15,16,0,0,0.219,5.7,
20251214,9,1,0,703,24,1800,2,11,360,120,120,380,350,820,3590,13090,180,1240,1270,1,2,5,9,3,11,7,4,8,6,10,0,0,0,0,0,0,0,0.265,3.6,
20251214,9,2,0,703,24,1400,2,16,540,170,110,1000,570,1720,8430,45280,240,4030,2580,2,1,9,10,16,5,6,8,11,4,12,15,7,3,14,13,0,0,0.164,1.7,
20251214,9,3,0,703,18,1800,2,11,150,110,170,200,480,650,1040,3110,210,280,660,1,4,2,6,9,8,10,3,5,7,11,0,0,0,0,0,0,0,0.269,1.5,
20251214,9,6,0,5,24,1200,1,7,220,120,130,0,230,480,560,1930,150,310,400,1,2,3,4,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0.294,2.2,
20251214,9,8,2,10,24,1200,1,11,1690,380,290,890,10950,22160,88170,387530,2910,6760,3870,8,6,11,4,10,2,1,7,3,5,9,0,0,0,0,0,0,0,0.274,3.3,
20251214,9,9,2,16,17,2200,1,15,330,160,190,160,1940,3130,3370,15530,610,450,610,5,1,4,3,2,11,8,7,9,6,14,12,10,15,13,0,0,0,0.392,2.8,
20251214,9,11,0,999,18,1600,1,18,500,200,230,260,2020,3710,6470,30180,710,830,780,5,2,8,1,12,15,6,3,4,16,11,14,7,10,17,9,13,18,0.192,2.6,
20251214,9,12,2,10,18,1600,1,10,550,150,160,130,1370,3240,1210,9710,440,280,310,3,5,1,4,2,6,10,9,7,8,0,0,0,0,0,0,0,0,0.257,3.0,
20251214,6,11,2,999,24,1200,2,16,320,160,210,390,840,1390,3560,12330,410,860,1060,7,1,11,3,15,16,4,14,2,10,9,6,8,5,13,12,0,0,0.242,8.6,
20251214,6,2,0,703,18,1200,1,16,470,180,330,270,5070,8290,16800,78610,1320,1190,2240,4,2,1,8,14,5,13,3,6,11,9,7,12,10,16,15,0,0,0.234,1.9,
20251214,6,10,2,999,24,1800,2,16,450,200,290,380,1870,3650,12190,41980,710,1420,2400,6,1,7,8,11,9,16,10,2,3,13,12,5,4,14,15,0,0,0.171,2.7,
20251214,7,4,0,703,11,2000,2,13,390,150,260,130,3520,4930,1720,15470,780,220,530,1,4,3,10,8,6,2,5,13,12,11,9,7,0,0,0,0,0,0.279,3.9,
20251214,7,9,2,5,23,1800,2,12,350,160,180,1100,690,1490,11010,32570,320,2670,3320,6,9,1,2,7,4,5,10,11,3,8,12,0,0,0,0,0,0,0.223,6.2,
20251214,9,7,2,5,24,1800,1,12,270,130,240,740,1420,2160,20130,73720,470,1670,6110,1,10,6,2,4,12,3,5,8,9,7,11,0,0,0,0,0,0,0.331,2.7,
20251214,9,10,2,16,24,2000,1,16,3010,790,540,710,30290,58990,149420,952200,6380,6980,3780,16,8,4,6,11,2,9,1,5,3,10,13,7,15,12,14,0,0,0.160,2.1,
20251214,7,7,2,5,23,1800,2,15,1940,430,170,190,3520,8330,7860,55050,1090,2270,590,2,3,15,5,6,9,8,1,4,12,11,10,7,14,13,0,0,0,0.231,3.7,
20251214,7,6,2,5,11,2000,2,18,330,180,350,300,2310,3440,8950,33930,980,1130,2000,1,11,8,12,3,14,5,6,2,13,7,17,9,10,15,4,16,18,0.222,3.3,
20251214,6,9,2,10,17,1800,2,12,700,260,410,230,5590,9120,13130,78710,1990,1350,1690,12,9,5,3,4,1,2,7,8,6,10,11,0,0,0,0,0,0,0.207,17.1,
20251214,7,3,2,5,23,1200,2,16,260,170,170,400,750,1340,4380,13300,340,1310,1240,6,2,4,1,5,13,16,10,3,15,9,8,11,7,14,12,0,0,0.149,14.9,
20251214,6,3,0,703,17,2000,2,18,510,230,3280,420,24410,34610,65120,293480,6240,880,15860,15,6,14,5,1,7,4,10,11,3,8,18,2,12,16,17,13,9,0.193,5.7,
20251214,6,7,0,5,24,1800,2,16,4080,740,1770,200,98420,267050,93770,1419800,19640,1950,4010,6,4,8,3,11,9,16,15,7,1,12,10,5,13,14,2,0,0,0.185,37.6,
20251214,6,8,2,5,24,2500,2,14,1200,270,210,1520,3400,7920,50590,275200,1000,6770,3340,5,2,6,11,9,1,4,8,10,7,3,14,13,12,0,0,0,0,0.265,3.0,
20251214,6,12,2,5,17,1800,2,16,3050,880,320,350,16490,38950,57540,355540,5560,6360,2110,8,7,13,12,3,9,2,6,15,1,11,14,9,4,16,5,0,0,0.279,3.5,
20251214,7,2,0,703,23,1400,2,13,1740,580,240,280,5720,11930,18690,129780,1770,2750,1370,4,3,10,7,1,2,12,5,9,8,6,13,11,0,0,0,0,0,0.173,4.0,
20251220,9,8,2,5,24,1200,1,13,610,180,130,530,740,1850,4590,25800,330,2010,790,2,6,1,10,8,5,4,3,9,11,13,7,12,0,0,0,0,0,0.435,2.4,
20251220,6,1,0,703,24,1200,1,16,330,150,320,180,2670,3810,3710,20240,900,350,1460,4,1,3,14,6,5,2,15,13,16,9,12,11,8,10,7,0,0,0.388,2.5,
20251220,6,2,0,703,24,1800,1,16,800,270,1510,210,27810,51960,31430,233030,6800,730,4980,6,10,4,9,11,12,3,1,5,16,8,13,7,2,14,15,0,0,0.175,5.2,
20251220,6,8,2,5,24,1200,1,16,420,160,110,240,380,820,1250,5430,240,780,370,2,1,9,5,6,7,8,13,15,16,3,4,14,12,10,11,0,0,0.442,1.7,
20251220,6,10,2,10,24,2400,1,16,260,160,330,470,2080,3010,9550,33440,940,1000,2720,6,1,4,2,3,12,8,14,11,9,7,5,16,10,15,13,0,0,0.298,3.9,
20251220,6,11,2,999,18,1600,1,16,1050,350,380,540,5840,10840,25530,143360,1930,2950,2570,12,10,2,8,4,14,9,3,13,11,6,5,7,1,15,16,0,0,0.189,3.6,
20251220,6,12,2,10,24,1200,1,16,1220,280,200,280,3490,10610,8940,66060,1090,1280,1070,5,2,4,6,10,12,9,1,8,3,16,11,7,14,15,13,0,0,0.282,2.7,
20251220,7,1,0,703,23,1200,2,16,260,150,280,1960,1470,2210,28320,98530,600,5730,8420,9,4,1,8,12,2,6,7,5,13,10,11,16,14,3,15,0,0,0.201,5.5,
20251220,7,3,2,5,23,1900,2,16,680,190,150,310,1110,2630,5140,24820,430,1380,980,2,6,4,1,7,10,3,8,9,11,14,16,5,13,15,12,0,0,0.280,3.8,
20251220,7,4,0,703,11,1600,2,16,290,150,150,1180,570,1110,17350,54560,300,4400,4840,1,15,2,7,12,4,8,14,6,16,3,10,5,9,13,11,0,0,0.187,2.9,
20251220,7,5,0,703,11,2000,2,18,570,200,240,660,2510,5490,24660,90030,870,1910,3710,9,1,4,10,2,5,7,13,14,8,11,12,3,15,6,16,17,18,0.211,2.0,
20251220,7,7,2,5,23,1400,2,16,1860,440,190,140,3660,10800,3800,37120,1110,970,350,3,4,8,6,1,5,2,9,13,12,10,7,0,11,14,15,0,0,0.215,2.6,
20251220,7,8,2,5,11,2000,2,16,910,340,280,2140,4130,10080,114130,389710,1190,9280,9950,16,2,5,13,8,10,4,11,7,15,3,1,6,12,14,9,0,0,0.318,114.8,
20251220,7,9,0,999,11,1200,2,9,920,210,140,520,930,2510,4780,27550,370,1860,940,6,2,8,1,9,3,4,5,7,0,0,0,0,0,0,0,0,0,0.365,3.6,
20251220,7,12,2,5,11,1400,2,18,500,220,290,200,3220,5790,7300,50510,1180,780,1000,1,16,12,3,9,4,10,17,14,11,6,2,5,7,13,18,15,8,0.179,5.0,
20251220,9,1,0,703,24,1400,1,16,1380,330,190,140,6750,12570,4860,46780,1710,740,420,3,7,11,2,5,14,10,9,6,4,15,1,8,16,12,13,0,0,0.373,2.4,
20251220,9,2,0,703,17,2000,1,16,150,110,140,110,710,920,450,1990,220,130,310,3,1,2,6,14,5,8,13,4,10,9,11,12,7,16,15,0,0,0.272,3.3,
20251220,9,3,0,703,18,1600,1,18,350,150,200,150,700,1290,1980,6570,530,350,530,2,17,16,2,4,9,7,6,5,13,1,11,18,8,10,15,12,14,0.154,8.0,
20251220,9,7,2,5,24,1800,1,16,150,110,320,140,1510,1870,1350,7370,510,220,860,1,4,7,2,3,5,13,11,6,14,15,12,10,9,16,8,0,0,0.250,1.5,
20251220,9,10,2,10,18,2400,1,8,330,110,110,110,460,970,180,1530,150,140,120,2,3,1,5,4,8,7,6,0,0,0,0,0,0,0,0,0,0,0.293,2.7,
20251220,9,11,2,999,17,1200,1,16,1060,330,830,230,21490,37780,43590,283330,4630,1300,2860,0,4,13,14,1,5,6,15,9,12,10,8,3,2,10,7,0,0,0.260,0.0,
20251220,9,12,2,10,17,1200,1,16,360,160,2670,200,32580,43610,35060,270250,7450,350,11900,16,1,3,10,11,15,13,8,7,5,14,6,2,9,4,12,0,0,0.272,7.2,
20251220,6,3,0,703,17,1800,1,16,260,120,110,540,250,510,2640,8590,160,1390,1050,2,1,10,4,11,14,9,6,12,13,3,8,5,15,7,16,0,0,0.239,2.0,
20251220,6,9,0,5,18,1600,1,12,180,120,240,210,860,1100,1790,5010,350,420,910,1,8,5,2,7,3,9,11,10,6,4,12,0,0,0,0,0,0,0.230,1.8,
20251220,7,2,2,5,23,1400,2,16,710,230,360,610,3490,6450,18410,89700,1280,1900,3000,2,8,10,5,6,15,3,11,1,14,13,12,9,7,4,16,0,0,0.216,11.5,
20251220,7,6,2,5,23,1800,2,16,430,190,250,500,2320,3570,14430,52660,1000,1730,2510,1,9,10,4,5,3,13,15,11,2,7,8,12,14,16,6,0,0,0.358,4.3,
20251220,7,10,2,10,23,1400,2,16,3390,620,580,150,27050,48620,32260,251550,5240,1550,1710,1,4,13,3,15,5,10,8,16,2,12,11,6,14,7,9,0,0,0.287,33.9,
20251220,7,11,2,16,23,1800,2,11,230,130,370,120,4160,5850,2150,16450,1050,190,990,2,1,3,11,5,9,4,8,7,6,10,0,0,0,0,0,0,0,0.250,26.4,
20251220,9,9,0,999,24,1800,1,10,1500,320,140,160,2680,5860,4700,34150,870,1280,370,3,7,8,2,10,1,9,5,6,4,0,0,0,0,0,0,0,0,0.216,6.1,
20251221,6,3,0,703,17,1800,3,15,550,200,140,330,1070,2520,5030,24990,420,1630,1210,2,7,12,4,1,5,3,13,6,9,8,10,14,11,15,0,0,0,0.312,3.5,
20251221,7,3,2,5,23,1800,2,16,240,130,210,200,740,1190,1090,4450,350,330,650,1,7,6,14,16,5,4,3,8,2,11,15,9,12,13,10,0,0,0.266,2.4,
20251221,7,10,2,10,11,2000,2,10,550,180,140,300,810,2030,3970,22360,340,1070,860,2,4,1,6,10,3,7,8,9,5,0,0,0,0,0,0,0,0,0.212,3.1,
20251221,9,9,2,16,24,1400,3,16,3210,470,290,110,22420,57970,9910,167060,4050,990,580,3,2,11,6,12,13,7,10,5,4,1,16,14,15,8,9,0,0,0.195,1.7,
20251221,7,6,2,5,11,1600,2,16,310,170,320,790,1970,2990,19410,67800,900,2170,4260,1,14,5,7,11,15,4,6,2,9,3,16,10,8,12,13,0,0,0.268,3.1,
20251221,7,7,2,5,23,1200,2,16,530,200,370,170,5870,11330,4920,35290,1670,510,870,12,1,16,9,4,3,5,7,6,11,8,15,2,14,13,10,0,0,0.136,8.9,
20251221,7,8,2,5,11,1600,2,16,1280,300,160,210,2310,6000,4370,37710,740,850,600,5,1,3,10,6,2,8,15,11,9,16,4,13,7,12,14,0,0,0.206,2.8,
20251221,7,11,2,999,23,1400,2,16,320,170,180,860,1000,1730,23300,54890,520,3220,3750,1,6,16,7,10,8,15,4,2,3,5,9,13,11,12,14,0,0,0.177,3.2,
20251221,7,12,2,10,11,1400,2,18,830,320,360,820,4810,8870,51890,251570,1770,5990,4170,14,9,1,2,15,4,7,6,5,11,17,12,18,13,3,8,10,16,0.149,14.8,
20251221,6,7,0,703,18,1600,3,16,370,170,160,600,650,1100,3340,10970,320,1210,1170,6,1,2,9,8,4,3,10,15,7,5,11,14,13,16,12,0,0,0.200,3.6,
20251221,6,11,2,999,17,1800,3,16,730,260,220,210,2850,5090,6230,34590,1020,1050,810,5,3,2,6,10,11,13,14,4,1,9,16,7,15,8,12,0,0,0.247,2.7,
20251221,6,12,2,10,18,1600,3,16,460,190,180,590,1470,3050,13420,56320,580,3110,2410,4,16,6,2,8,9,1,7,3,10,5,11,13,15,14,12,0,0,0.176,9.4,
